Indiv_ID	Oki94903-192	Oki94903-192	Oki101119-1006	Oki101119-1006	Oki102867-667	Oki102867-667	Oki105115-49	Oki105115-49	Oki106419-292	Oki106419-292	Oki109874-122	Oki109874-122	Oki114448-101	Oki114448-101	Oki117815-369	Oki117815-369	Oki131147-353	Oki131147-353	Oki128757-232	Oki128757-232	Oki_arp-105	Oki_arp-105	Oki_p53-20	Oki_p53-20	Oki109651-152	Oki109651-152	Oki101419-103	Oki101419-103	Oki103271-161	Oki103271-161	Oki105132-169	Oki105132-169	Oki106479-278	Oki106479-278	Oki109894-418	Oki109894-418	Oki114587-309	Oki114587-309	Oki118152-314	Oki118152-314	Oki123921-90	Oki123921-90	Oki128851-185	Oki128851-185	Oki110381-77	Oki110381-77	Oki_pigh-33	Oki_pigh-33	Oki96127-66	Oki96127-66	Oki101554-359	Oki101554-359	Oki103577-70	Oki103577-70	Oki105235-460	Oki105235-460	Oki107336-45	Oki107336-45	Oki110064-418	Oki110064-418	Oki116362-411	Oki116362-411	Oki118175-264	Oki118175-264	Oki124162-62	Oki124162-62	Oki129870-552	Oki129870-552	Oki_gdh-189	Oki_gdh-189	Oki_rpo2j-235	Oki_rpo2j-235	Oki96158-278	Oki96158-278	Oki101770-525	Oki101770-525	Oki103713-182	Oki103713-182	Oki105385-521	Oki105385-521	Oki107607-213	Oki107607-213	Oki110078-191	Oki110078-191	Oki116865-244	Oki116865-244	Oki118654-330	Oki118654-330	Oki125998-340	Oki125998-340	Oki130295-48	Oki130295-48	Oki109525-359	Oki109525-359	Oki_txnip-35	Oki_txnip-35	Oki96376-63	Oki96376-63	Oki102213-604	Oki102213-604	Oki104515-99	Oki104515-99	Oki105407-161	Oki105407-161	Oki107974-46	Oki107974-46	Oki102267-166	Oki102267-166	Oki117043-374	Oki117043-374	Oki120024-226	Oki120024-226	Oki110689-43	Oki110689-43	Oki130524-184	Oki130524-184	Oki_gshpx-152	Oki_gshpx-152	Oki_HGFA-311	Oki_HGFA-311	Oki97954-228	Oki97954-228	Oki102414-499	Oki102414-499	Oki104519-45	Oki104519-45	Oki105897-298	Oki105897-298	Oki108505-331	Oki108505-331	Oki111681-407	Oki111681-407	Oki117144-64	Oki117144-64	Oki127236-383	Oki127236-383	Oki131460-243	Oki131460-243	Oki_hsc713-56	Oki_hsc713-56	Oki_ins-167	Oki_ins-167	Oki100771-83	Oki100771-83	Oki102457-67	Oki102457-67	Oki104569-261	Oki104569-261	Oki106172-60	Oki106172-60	Oki109243-480	Oki109243-480	Oki113457-324	Oki113457-324	Oki117286-291	Oki117286-291	Oki122593-430	Oki122593-430	Oki127760-301	Oki127760-301	Oki131802-368	Oki131802-368	Oki_itpa-85	Oki_itpa-85	Oki_LWSop-554	Oki_LWSop-554	Oki100974-293	Oki100974-293	Oki102801-511	Oki102801-511	Oki105105-245	Oki105105-245	Oki106313-353	Oki106313-353	Oki96222-70	Oki96222-70	Oki114315-360	Oki114315-360	Oki117742-259	Oki117742-259	Oki123205-88	Oki123205-88	Oki128302-547	Oki128302-547	Oki_afp4-10	Oki_afp4-10	Oki_nips-159	Oki_nips-159	Oki_SClkF2R2-120	Oki_SClkF2R2-120		
M_F4E21B	4	1	2	2	3	4	2	2	1	2	4	4	1	1	4	3	1	2	1	4	2	2	4	1	4	4	2	1	1	1	3	3	1	1	1	1	2	2	3	3	2	2	1	3	4	4	1	1	4	4	1	3	4	1	1	1	3	4	2	2	1	1	1	1	1	4	3	3	1	4	1	1	2	4	4	4	1	3	2	1	4	2	4	4	3	3	1	1	1	1	3	3	3	3	3	2	4	4	3	1	1	2	3	1	1	3	1	1	3	1	1	2	3	3	1	1	4	4	1	3	3	4	4	1	1	1	1	1	3	1	1	1	2	4	1	1	3	3	2	2	2	4	3	3	3	3	2	2	1	1	4	4	1	3	3	3	1	1	2	2	3	3	2	2	1	1	2	2	2	2	2	2	4	2	2	2	4	2	3	3	4	2	2	2	4	2	4	4	4	4		
M_F4E21D	4	1	2	2	4	4	2	2	1	2	4	4	1	1	3	3	1	2	1	1	2	2	4	4	4	4	2	2	1	1	1	1	1	1	2	1	1	1	3	3	2	2	1	1	2	2	4	4	4	3	1	1	4	1	1	1	3	4	2	2	1	1	1	1	4	4	3	3	1	4	1	1	2	4	4	4	3	3	1	1	2	2	3	3	3	3	3	3	1	2	1	3	1	3	3	2	1	4	3	1	1	1	3	3	3	3	4	1	1	1	2	2	3	3	1	1	4	4	1	3	3	3	4	4	3	1	4	4	3	1	1	1	4	4	1	1	3	4	2	4	2	2	3	3	3	3	2	2	3	3	4	4	3	3	3	3	1	3	2	2	3	3	2	2	1	1	1	2	2	4	2	2	4	2	2	2	4	2	3	3	4	4	4	2	4	2	4	4	1	1		
M_F4E22B	4	1	2	2	3	4	2	2	2	2	4	4	3	1	3	3	1	2	1	4	2	2	4	4	1	4	2	1	1	1	3	3	1	3	2	1	1	2	1	3	2	2	1	3	4	4	4	4	4	4	1	3	4	4	1	1	3	3	2	2	1	1	1	1	1	1	3	3	1	4	1	1	2	4	4	4	1	3	1	1	4	2	3	3	3	3	3	1	1	1	1	3	1	1	2	2	4	4	3	1	1	2	1	1	1	3	4	4	1	1	1	1	3	3	3	1	4	4	3	3	3	3	1	1	1	1	1	1	3	1	1	1	4	4	1	1	3	3	2	2	2	4	3	3	3	4	2	2	3	1	4	4	1	3	3	3	1	3	2	2	3	3	2	2	1	1	2	2	2	2	2	2	4	2	2	2	2	2	3	3	4	4	4	2	4	2	4	4	1	4		
M_F4E22C	4	1	2	2	3	4	2	2	2	2	4	4	3	1	4	3	2	2	1	4	2	2	4	4	1	4	2	2	3	3	3	1	1	1	2	1	1	2	1	3	2	2	1	3	4	2	4	4	4	4	1	1	4	4	1	2	4	4	2	2	1	1	1	1	4	4	3	3	4	4	1	1	2	2	4	4	1	3	2	1	2	2	3	3	1	3	1	1	1	1	3	3	1	1	3	2	4	4	3	3	1	1	1	1	1	3	4	4	3	1	1	2	3	3	3	1	4	4	3	3	3	3	4	1	3	1	4	4	1	1	1	1	2	2	1	1	3	3	2	4	2	4	3	3	3	4	2	2	3	1	4	4	1	3	3	3	1	1	2	2	3	3	2	2	1	1	1	2	2	4	2	2	4	2	3	2	2	2	3	3	4	4	4	2	4	2	4	4	1	1		
M_F4E22E	4	1	2	2	3	4	2	2	1	2	4	4	3	1	3	3	1	2	1	4	2	2	4	1	1	1	2	1	1	3	1	1	1	3	2	1	2	2	3	3	2	2	1	3	4	2	4	4	4	4	1	1	4	1	1	2	3	3	2	2	1	1	4	1	1	1	1	3	4	4	1	1	4	4	4	4	3	3	2	1	2	2	3	3	1	3	3	3	2	2	1	3	1	1	3	2	1	4	3	1	1	1	3	1	3	3	4	4	3	1	1	2	3	3	1	1	4	4	1	3	3	3	4	4	1	1	1	4	3	1	1	1	2	4	1	1	3	3	2	2	2	2	3	3	3	4	2	2	3	3	4	2	1	3	3	3	1	1	2	2	3	3	2	2	1	1	2	2	2	2	2	2	4	2	3	2	2	2	3	3	4	4	4	2	4	4	4	4	1	4		
M_F4E230	4	4	2	2	4	4	2	2	1	2	4	4	1	1	4	3	1	1	1	4	2	2	4	4	4	4	2	2	3	3	3	3	1	1	2	1	1	2	1	1	2	2	3	3	4	2	4	4	4	4	1	1	4	1	1	2	3	4	2	2	1	4	1	1	1	4	1	3	1	4	1	2	2	4	4	4	3	3	2	1	2	2	3	3	3	3	1	1	1	1	3	3	1	3	3	2	1	4	3	1	1	1	3	1	3	3	4	4	1	1	2	2	3	3	1	1	4	4	1	3	4	4	4	1	3	1	4	4	1	1	1	1	4	4	1	1	3	4	2	4	2	2	3	3	3	4	2	2	1	1	4	4	1	3	3	4	1	3	2	2	3	3	2	2	1	1	1	2	2	4	2	2	2	2	2	2	4	2	3	3	4	4	4	4	4	2	4	4	1	4		
M_F4E236	4	1	2	2	3	4	2	2	1	2	4	4	3	1	3	3	1	2	1	1	2	2	4	1	4	4	2	1	1	3	3	3	1	3	2	1	1	1	1	3	4	2	3	3	4	2	4	4	3	3	1	1	1	1	1	2	3	4	2	2	1	1	1	1	1	4	3	3	4	4	1	1	2	4	4	4	3	3	2	2	2	2	4	3	3	3	3	3	2	2	3	3	1	3	2	2	4	4	1	1	1	2	3	3	1	3	4	4	1	1	1	2	3	4	3	1	4	4	3	3	4	4	0	0	3	1	1	4	3	3	1	1	2	4	1	1	3	3	4	4	2	2	3	3	0	0	2	2	1	1	4	2	1	3	3	4	1	1	2	2	3	3	2	2	1	1	2	2	2	4	2	2	4	4	3	2	2	2	3	3	4	4	4	2	2	2	4	4	1	4		
M_F4E23D	4	1	2	2	3	4	2	2	1	2	4	4	3	1	4	3	1	2	1	4	2	2	4	1	4	4	2	2	1	3	3	3	1	1	2	2	2	2	1	3	2	2	3	3	4	4	4	4	4	3	3	3	4	4	1	1	3	4	2	2	1	4	4	1	1	1	3	3	4	4	1	1	4	4	4	4	1	3	2	1	2	2	4	3	1	3	3	1	1	2	3	3	3	3	3	3	4	4	3	1	1	2	1	1	1	3	4	4	1	1	1	1	3	3	3	1	4	4	1	3	3	4	4	4	3	1	1	4	0	0	1	1	4	4	1	1	4	4	2	4	2	4	3	3	3	4	2	2	3	1	4	2	1	3	3	3	1	3	2	2	3	3	2	2	1	1	1	2	2	2	2	2	2	2	3	3	4	2	3	3	4	4	2	2	4	4	3	4	4	4		
M_F4E244	4	1	2	2	3	4	1	2	1	2	4	4	3	1	3	3	1	2	1	4	2	2	4	1	1	4	2	1	3	3	3	1	1	3	2	1	1	2	3	3	2	2	0	0	2	2	4	4	4	4	1	1	4	1	2	2	4	4	2	2	1	4	4	1	1	1	3	3	4	4	1	1	0	0	4	4	3	3	1	1	2	2	3	3	1	3	3	1	2	2	3	3	1	3	3	3	4	4	3	3	2	2	3	3	3	3	4	1	1	1	1	2	3	3	1	1	4	4	1	3	3	4	4	1	1	1	1	1	3	1	1	1	4	4	1	1	3	4	2	2	2	4	3	3	3	3	2	2	3	1	4	2	1	3	3	3	1	1	2	2	3	3	2	2	1	2	1	2	4	4	2	2	4	4	3	2	4	2	3	3	4	4	4	4	4	2	4	4	1	1		
M_F4E247	4	1	1	2	3	4	2	2	1	2	4	4	3	3	4	3	1	2	1	4	2	2	4	1	4	4	2	1	1	1	3	1	1	1	2	1	2	2	1	1	2	2	1	3	4	2	4	4	4	4	1	1	1	1	1	1	3	4	2	2	1	1	1	1	1	4	3	3	4	4	1	1	4	4	4	4	3	3	2	1	2	2	0	0	3	3	3	1	2	2	3	3	1	1	3	2	4	4	3	1	1	1	3	1	3	3	4	1	1	1	1	1	3	3	3	1	4	4	0	0	3	3	4	4	3	1	1	4	1	1	1	1	2	4	1	1	3	3	2	4	4	4	3	3	3	4	2	2	1	1	4	2	1	3	3	3	1	1	2	2	3	3	2	2	1	1	2	2	2	4	2	2	2	2	3	2	2	2	3	3	4	4	4	2	4	2	4	4	1	4		
M_F4E249	4	1	2	2	4	4	1	2	1	2	4	4	0	0	3	3	1	2	1	4	2	4	4	4	4	4	2	2	1	1	1	1	1	1	2	1	1	2	3	3	2	2	1	3	2	2	4	4	4	3	1	1	4	4	1	2	3	4	2	2	1	1	1	1	1	1	3	3	1	4	1	1	4	4	4	4	1	3	1	1	2	2	4	3	1	3	3	1	2	2	3	3	1	1	3	3	4	4	3	1	2	2	3	1	1	3	4	1	1	1	1	2	3	3	1	1	4	4	3	3	4	4	4	1	3	1	1	4	3	1	1	1	2	4	1	1	3	3	2	4	2	2	3	3	3	3	2	2	1	1	2	2	3	3	3	4	1	3	2	2	3	3	2	2	1	1	2	2	2	4	1	2	4	2	3	2	2	2	3	3	4	4	4	4	4	2	4	4	4	4		
M_F4E25B	4	1	2	2	3	4	1	2	2	2	4	4	1	1	4	3	1	1	1	4	2	2	4	1	1	4	2	1	3	3	3	1	1	3	2	1	1	2	1	1	2	2	1	3	4	2	4	4	4	4	1	3	4	1	1	2	3	4	2	2	1	1	4	1	1	4	3	3	4	4	2	2	4	4	4	4	3	3	2	1	2	2	3	3	1	3	3	1	1	2	1	3	1	1	3	2	4	4	3	3	2	2	3	1	3	3	1	1	1	1	1	2	3	3	3	1	4	4	1	3	3	3	4	4	1	1	1	4	3	3	1	1	4	4	1	2	3	4	2	4	2	4	3	3	3	3	2	2	3	1	4	2	1	3	3	4	1	3	2	2	3	3	2	2	1	1	1	2	2	2	2	2	2	2	3	2	2	2	3	3	4	2	4	2	4	2	4	4	1	4		
M_F4E25E	4	4	2	2	3	3	2	2	1	2	4	4	3	1	3	3	1	1	1	4	2	2	4	1	1	4	2	1	1	3	3	1	1	1	2	1	2	2	1	1	2	2	3	3	4	2	4	4	4	4	1	1	4	1	1	2	3	3	2	2	1	1	1	1	1	1	3	3	1	1	1	1	4	4	4	4	3	3	2	2	2	2	3	3	3	3	3	3	1	2	3	3	1	3	3	2	4	4	3	1	1	2	3	3	3	3	4	1	3	1	1	1	3	3	3	1	4	4	1	3	3	4	4	4	3	1	1	4	3	1	1	1	2	4	1	1	3	4	2	2	2	4	3	3	3	3	2	2	3	1	4	2	1	3	3	3	1	3	2	2	3	3	2	2	1	1	2	2	2	2	2	2	4	2	3	2	4	4	3	3	4	4	4	2	2	2	4	4	1	1		
M_F4E25F	4	1	2	2	4	4	1	2	1	2	4	4	3	1	3	3	1	2	4	4	2	2	4	1	4	4	1	1	1	3	3	1	1	3	2	1	1	2	1	1	2	2	1	1	2	2	1	1	4	3	1	1	4	1	1	1	4	4	2	2	1	4	1	1	1	4	3	3	1	4	1	1	4	4	4	4	3	3	1	1	4	2	3	3	1	3	3	3	1	2	3	3	1	1	3	3	4	4	3	1	1	2	1	1	1	3	1	1	3	1	2	2	3	3	1	1	4	4	3	3	3	3	1	1	3	1	1	4	3	1	1	1	2	2	1	1	3	3	2	4	2	4	3	3	3	3	2	2	3	1	4	4	1	3	3	3	1	3	2	2	3	3	2	2	1	1	1	2	2	4	2	2	4	2	3	2	4	2	3	3	4	4	4	2	4	2	4	4	4	4		
M_F4E270	4	1	2	2	3	4	1	2	2	2	4	4	1	1	3	3	1	2	4	4	2	2	4	1	1	4	0	0	1	3	3	1	1	3	1	1	1	2	1	1	2	2	0	0	4	4	1	4	4	4	1	1	4	1	2	2	3	4	2	2	1	4	1	1	1	4	1	3	1	4	1	1	4	4	4	4	3	3	2	1	2	2	3	3	1	3	1	1	2	2	3	3	3	3	3	2	1	4	1	1	1	2	1	1	3	3	4	1	1	1	1	1	3	3	1	1	4	4	1	1	4	4	4	4	3	1	1	4	3	1	1	1	2	4	1	2	3	3	2	4	2	2	3	3	3	3	2	2	3	1	4	4	1	3	3	3	3	3	2	2	3	3	2	2	1	1	1	2	2	2	2	2	4	2	3	2	4	2	3	3	4	4	4	4	4	2	3	4	1	1		
M_F4E273	4	1	2	2	4	4	1	2	2	2	4	4	1	1	3	3	2	2	4	4	2	2	1	1	1	4	2	1	1	3	3	1	1	3	1	1	1	2	1	3	2	2	1	3	4	4	1	4	4	3	1	1	4	1	1	2	4	4	2	2	1	4	1	1	1	4	3	3	1	4	1	1	2	4	4	4	3	3	2	1	2	2	3	3	1	3	1	1	2	2	1	3	1	3	3	2	4	4	3	1	1	2	1	1	3	3	4	1	1	1	1	1	3	3	1	1	4	4	1	1	4	4	4	4	1	1	1	1	3	3	1	1	2	4	1	2	3	4	2	2	2	2	3	3	3	4	2	2	1	1	4	4	1	3	3	3	3	3	2	2	3	3	2	2	1	1	2	2	2	2	2	2	4	2	3	2	2	2	3	3	4	4	4	4	4	2	3	4	1	1		
M_F4E277	4	1	1	2	3	4	2	2	1	2	4	4	3	3	4	3	1	1	1	4	2	2	4	1	4	4	2	1	1	1	3	1	3	3	2	1	2	2	1	3	2	2	1	3	4	2	1	4	4	4	1	3	4	1	1	1	4	4	2	2	1	1	1	1	4	4	3	3	1	4	1	1	2	4	4	4	1	3	2	1	2	2	4	3	1	3	3	3	1	2	1	3	1	1	3	2	4	4	3	3	1	1	1	1	3	3	4	1	1	1	2	2	3	3	3	1	4	4	3	3	3	4	4	4	1	1	1	4	3	1	1	1	4	4	1	1	3	4	2	4	2	4	3	3	3	4	2	2	1	1	4	4	1	1	3	3	1	1	2	2	3	3	2	2	1	1	1	2	4	4	2	2	4	2	2	2	2	2	3	3	4	4	4	2	4	4	4	4	1	1		
M_F4E278	4	4	2	2	3	4	2	2	1	2	4	4	3	1	4	3	0	0	1	1	2	2	4	4	4	4	2	1	1	1	3	1	1	1	2	1	1	2	1	3	2	2	1	1	4	4	4	4	4	4	1	1	1	1	1	2	3	4	2	2	1	1	1	1	1	1	3	3	4	4	1	1	4	4	4	4	3	3	1	1	2	2	4	3	3	3	1	1	2	2	1	3	1	3	3	3	4	4	3	1	2	2	1	1	3	3	4	4	3	1	1	2	3	3	3	1	4	4	1	3	3	4	1	1	1	1	1	4	3	1	1	1	4	4	1	1	4	4	2	4	2	4	3	3	3	4	2	2	3	1	4	4	1	3	3	3	1	1	2	2	3	3	2	2	1	1	2	2	2	4	2	2	4	4	3	3	2	2	3	3	4	4	4	2	4	2	4	4	1	4		
M_F4E27A	1	1	2	2	3	4	1	2	1	2	4	4	3	1	3	3	1	1	4	4	2	2	4	4	4	4	2	1	3	3	1	1	1	1	2	1	1	2	1	3	2	2	1	3	4	2	4	4	4	4	1	1	4	1	1	1	3	3	2	2	1	4	4	1	1	4	1	3	4	4	1	1	4	4	4	4	3	3	2	2	2	2	3	3	3	3	3	1	1	2	1	3	1	1	3	2	1	4	3	1	1	1	3	1	1	3	4	1	3	1	1	2	3	3	3	1	4	4	3	3	3	3	1	1	3	1	4	4	3	1	1	1	2	4	1	1	3	4	2	2	2	4	3	3	3	4	0	0	3	1	4	4	1	1	3	3	1	1	2	2	3	3	2	2	1	1	2	2	2	4	2	2	4	2	3	3	2	2	3	3	4	4	4	2	2	2	3	4	4	4		
M_F4E27B	4	1	2	2	3	4	1	2	1	2	4	4	3	1	3	3	1	1	4	4	2	2	4	4	4	4	2	1	1	3	3	1	1	3	1	1	1	2	1	3	2	2	1	3	4	4	4	4	4	4	1	3	4	1	1	2	3	4	2	2	4	4	4	1	4	4	3	3	4	4	1	1	2	4	4	4	1	3	1	1	2	2	4	3	1	3	3	1	2	2	3	3	1	3	3	2	1	4	3	1	2	2	3	1	1	3	4	4	1	1	1	2	3	4	1	1	4	4	3	3	3	4	4	1	1	1	4	4	3	1	1	1	2	4	1	2	4	4	2	2	4	4	3	3	3	3	2	2	1	1	4	2	1	1	3	3	1	3	2	2	3	3	2	2	1	2	1	2	2	2	2	2	4	2	2	2	4	4	3	3	4	4	4	4	4	4	4	4	1	1		
M_F4E27C	4	1	2	2	3	4	2	2	2	2	4	4	3	3	3	3	1	1	1	4	2	2	4	1	4	4	2	1	1	3	3	1	1	1	1	1	1	1	1	1	2	2	1	1	4	2	4	4	4	4	1	1	4	4	1	2	3	4	2	2	1	1	4	1	1	1	3	3	1	1	1	1	4	4	4	4	1	3	2	1	2	2	3	3	3	3	3	3	2	2	1	3	1	3	3	2	4	4	3	1	2	2	3	1	3	3	4	1	1	1	1	2	3	4	3	1	4	4	3	3	3	3	4	1	1	1	1	4	3	3	1	1	4	4	1	1	3	3	2	2	2	4	3	3	3	4	2	2	3	3	4	2	1	3	3	3	3	3	2	2	3	3	2	2	1	1	2	2	2	4	2	2	4	2	3	2	2	2	3	3	4	4	4	2	4	2	3	4	1	1		
M_F4E282	4	1	2	2	3	4	2	2	1	2	4	4	3	1	3	3	1	1	1	1	2	2	4	4	4	4	2	2	1	1	3	3	1	3	2	1	1	2	1	1	2	2	3	3	4	2	1	4	4	4	1	1	4	1	2	2	3	3	2	2	1	4	4	4	1	1	3	3	1	4	1	1	2	4	4	4	3	3	2	1	2	2	3	3	1	3	3	3	2	2	3	3	1	1	3	2	4	4	3	1	1	1	1	1	3	3	4	1	1	1	2	2	3	3	1	1	4	4	1	3	3	3	1	1	1	1	1	4	3	3	1	1	2	4	1	1	3	3	2	4	2	4	3	3	3	4	2	2	3	1	4	4	1	3	3	3	3	3	2	2	3	3	2	2	1	1	1	1	2	4	2	2	4	4	3	2	4	2	3	3	4	4	4	4	4	2	4	4	1	4		
M_F4E283	1	1	1	2	4	4	2	2	1	2	3	4	3	1	3	3	1	1	1	4	0	0	4	4	1	4	2	1	1	3	3	1	1	1	1	1	1	1	1	3	2	2	1	1	4	4	4	4	4	4	1	1	4	1	2	2	4	4	2	2	4	4	4	1	1	1	3	3	4	4	2	2	2	4	4	4	1	3	2	1	2	2	3	3	1	1	1	1	1	2	3	3	1	1	3	3	4	4	3	1	1	2	3	1	1	3	4	1	3	1	2	2	3	3	3	1	4	4	1	1	3	3	4	4	1	1	1	4	0	0	1	1	4	4	1	2	4	4	2	2	2	4	3	3	3	4	2	2	3	1	4	4	1	1	3	3	3	3	2	2	3	3	2	2	1	1	1	1	2	2	1	2	4	2	3	2	4	2	3	3	4	4	4	2	4	2	4	4	1	4		
M_F4E285	1	1	2	2	3	4	2	2	1	2	4	4	1	1	3	3	1	1	4	4	2	2	4	1	1	1	2	1	1	3	3	1	1	1	2	1	1	2	1	3	2	2	3	3	2	2	1	4	4	4	1	3	4	1	1	1	4	4	2	2	1	1	4	4	1	4	3	3	4	4	1	1	4	4	4	4	3	3	2	2	2	2	3	3	3	3	3	1	2	2	1	3	3	3	3	2	4	4	3	3	1	2	3	1	3	3	4	4	3	1	1	1	3	4	1	1	4	4	1	3	3	4	4	1	1	1	1	4	3	1	1	1	4	4	1	1	3	3	2	2	2	4	3	3	3	4	2	2	1	1	2	2	1	3	3	3	1	3	2	2	3	3	2	2	1	1	2	2	2	4	2	2	4	2	2	2	2	2	3	3	4	2	4	4	4	2	4	4	1	4		
M_F4E286	4	1	2	2	4	4	2	2	1	2	4	4	3	1	4	3	1	2	1	4	2	2	4	4	4	4	2	1	1	3	3	1	1	1	2	1	1	2	3	3	2	2	3	3	2	2	4	4	4	4	1	1	4	4	1	1	4	4	2	2	1	1	4	1	1	1	3	3	1	4	1	2	4	4	4	4	1	1	1	1	4	2	4	3	1	3	1	1	1	2	3	3	3	3	2	2	1	1	3	3	1	2	3	3	1	3	4	1	1	1	2	2	3	3	1	1	4	4	3	3	4	4	4	1	3	1	4	4	3	1	1	1	4	4	1	1	4	4	2	4	2	4	3	3	3	4	2	2	3	3	4	4	1	3	4	4	1	3	2	2	3	3	2	2	1	1	2	2	2	4	2	2	2	2	3	2	4	2	3	3	4	4	4	4	4	4	4	4	1	4		
M_F4E293	1	1	2	2	4	4	2	2	1	2	4	4	1	1	3	3	1	2	1	4	2	2	4	1	4	4	2	2	1	3	3	1	1	3	2	1	1	2	1	3	2	2	1	3	4	2	1	4	4	3	1	1	1	1	1	2	4	4	4	2	1	1	4	4	1	4	3	3	4	4	1	1	4	4	4	4	1	3	1	1	2	2	3	3	1	3	3	1	2	2	3	3	1	1	3	2	4	4	3	3	1	2	3	1	3	3	4	4	1	1	1	2	3	3	3	1	4	4	1	3	3	4	4	4	3	1	1	4	3	1	1	1	4	4	1	1	3	4	2	4	2	4	3	3	3	4	2	2	3	3	4	2	1	3	3	3	1	3	2	2	3	3	2	2	1	1	2	2	2	2	2	2	4	4	3	3	2	2	3	3	4	4	4	2	2	2	3	4	1	1		
M_F4E299	1	1	2	2	4	4	2	2	1	1	3	4	3	1	4	3	1	1	1	4	2	2	4	1	1	4	2	2	1	3	3	3	1	1	1	1	1	2	1	1	2	2	1	3	4	2	4	4	4	4	1	1	4	1	1	2	3	4	2	2	1	1	4	1	1	4	3	3	4	4	1	1	2	2	4	4	1	3	2	1	2	2	4	3	1	1	3	1	1	1	3	3	1	3	3	3	4	4	3	3	1	2	3	3	3	3	4	4	1	1	1	2	3	3	3	1	4	4	3	3	3	3	4	4	1	1	1	4	1	1	1	1	2	4	1	1	3	3	2	2	2	2	3	3	4	4	2	2	1	1	4	4	1	1	3	3	1	1	2	2	3	3	2	2	1	1	1	2	2	2	2	2	4	2	2	2	2	2	3	3	4	2	4	2	2	2	4	4	4	4		
M_F4E29A	4	1	2	2	4	4	2	2	2	2	4	4	1	1	4	3	1	2	1	1	2	2	4	4	4	4	2	1	1	1	3	3	1	1	2	1	2	2	1	3	4	2	1	3	4	2	1	4	4	3	1	3	4	1	1	1	3	4	4	2	1	1	4	4	1	4	3	3	4	4	1	1	4	4	4	4	3	3	2	1	2	2	3	3	3	3	3	1	1	2	3	3	1	1	3	2	4	4	3	1	1	2	1	1	3	3	4	4	1	1	1	1	3	3	1	1	4	4	3	3	3	3	4	1	3	1	1	4	3	3	1	1	2	2	1	1	3	3	2	4	2	2	3	3	3	4	2	2	3	1	4	2	1	3	3	3	3	3	2	2	3	3	2	2	1	1	2	2	2	4	2	2	4	2	3	2	4	2	3	3	4	4	2	2	4	2	4	4	4	4		
M_F4E29B	4	1	2	2	4	4	2	2	1	2	4	4	3	1	4	3	1	2	1	4	2	2	4	4	4	4	2	2	1	1	3	1	1	1	2	1	1	2	1	3	2	2	1	3	4	2	4	4	4	3	1	3	1	1	1	2	4	4	2	2	1	4	1	1	1	4	3	3	1	4	1	1	4	4	4	4	3	3	2	1	4	2	4	3	1	3	1	1	1	2	1	3	1	1	3	2	4	4	3	1	2	2	1	1	1	3	4	1	3	1	1	2	3	3	1	1	4	4	1	3	4	4	4	1	1	1	1	4	1	1	1	1	4	4	1	2	3	4	2	4	2	2	3	3	3	3	2	2	3	1	4	4	1	1	3	4	1	3	2	2	1	3	2	2	1	1	1	2	2	2	2	2	4	2	3	2	4	2	3	3	4	4	4	4	4	2	4	4	1	1		
M_F4E29C	4	1	2	2	3	4	1	1	2	2	4	4	3	1	4	3	1	1	1	4	2	2	4	1	1	4	2	1	1	3	3	1	1	3	2	1	1	2	3	3	2	2	3	3	4	4	1	4	4	3	1	1	4	4	1	1	3	4	2	2	1	1	1	1	1	1	3	3	1	4	1	1	2	4	4	4	1	3	2	2	4	2	4	4	1	3	3	3	2	2	1	3	3	3	2	2	4	4	3	1	2	2	3	1	3	3	4	4	1	1	2	2	3	4	1	1	4	4	3	3	3	4	4	1	3	1	4	4	3	3	1	1	4	4	1	1	3	3	2	2	2	4	3	3	3	4	2	2	3	1	4	2	1	3	3	3	3	3	2	2	3	3	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	4	4	4	4	2	3	4	1	1		
M_F4E29F	4	1	1	2	3	4	2	2	2	2	4	4	3	1	3	3	1	2	1	4	2	2	4	1	4	4	2	2	1	3	3	1	1	3	1	1	2	2	1	3	2	2	1	3	4	4	4	4	4	4	1	3	4	4	1	2	4	4	2	2	1	4	4	1	1	4	1	3	4	4	1	2	4	4	4	4	3	3	2	1	2	2	3	3	1	1	3	1	2	2	3	3	1	3	3	2	4	4	3	3	1	2	3	1	3	3	1	1	1	1	1	2	3	4	3	1	4	4	1	3	3	3	4	4	1	1	1	4	3	3	1	1	4	4	1	1	3	4	2	4	2	2	3	3	3	3	2	2	3	1	4	2	1	1	3	3	1	3	2	2	3	3	2	2	1	1	2	2	2	2	2	2	2	2	3	3	2	2	3	3	4	4	0	0	4	4	3	4	1	1		
